RecordId,Price,oldValue
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166116123200624,249 888 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166116074596604,283 674 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166116054212632,244 555 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165123338356749,460 868 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165633808603974,366 604 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165123381003538,273 283 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166238519205499,205 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165123253245796,260 172 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165123265266782,322 013 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166116035108825,318 803 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165639903811859,273 779 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166116012938961,240 504 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165633850170557,194 780 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167839338654104,211 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168847230827976,129 800 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165771007563993,220 050 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168381054421677,195 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168846696621201,375 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168846549530046,148 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168111672789596,343 545 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168111642863447,235 129 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168111609175800,246 600 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168111584949060,242 352 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168111547818474,240 504 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165304855788369,220 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168845823244853,220 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168111639652608,440 704 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168111460717785,366 432 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168111820015787,363 012 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168111549761801,311 432 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168508219221132,126 044 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168000533368666,183 320 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168595976931032,179 256 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167991231707593,210 499 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166815429317854,206 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d166478668312613,198 885 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165210006102083,386 640 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165209977357119,235 440 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166738162304386,184 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168837516806580,190 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167835630221562,260 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167707636114054,195 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168069829312039,283 441 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168837050590072,521 850 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165355682171216,154 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d166844291355029,445 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167580485753539,210 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168836176150235,244 800 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165573068831463,Цена при запитване,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168329490419255,265 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166600606386383,195 936 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166601099972686,218 016 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166601231046034,203 760 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167405591880606,283 441 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167714560771449,264 549 EUR,
